"huc8","name","date","none","d0x","d1x","d2x","d3x","d4x"
"03040101","Upper Yadkin",2003-01-28,95.14,4.86,0,0,0,0
"03040101","Upper Yadkin",2003-02-04,88.21,11.79,0,0,0,0
"03040101","Upper Yadkin",2003-02-11,89.84,10.16,0,0,0,0
"03040101","Upper Yadkin",2003-02-18,83.97,16.03,0,0,0,0
"03040101","Upper Yadkin",2003-02-25,80.17,19.83,0,0,0,0
"03040101","Upper Yadkin",2003-03-04,82.27,17.73,0,0,0,0
"03040101","Upper Yadkin",2003-03-11,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-03-18,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-03-25,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-04-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-04-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-04-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-04-22,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-04-29,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-05-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-05-13,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-05-20,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-05-27,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-06-03,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-06-10,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-06-17,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-06-24,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-07-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-07-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-07-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-07-22,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-07-29,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-08-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-08-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-08-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-08-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-09-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-09-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-09-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-09-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-09-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-10-07,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-10-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-10-21,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-10-28,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-11-04,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-11-11,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-11-18,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-11-25,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-12-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-12-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-12-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-12-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2003-12-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-01-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-01-13,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-01-20,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-01-27,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-02-03,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-02-10,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-02-17,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-02-24,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-03-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-03-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-03-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-03-23,98.99,1.01,0,0,0,0
"03040101","Upper Yadkin",2004-03-30,83.15,16.85,0,0,0,0
"03040101","Upper Yadkin",2004-04-06,72.17,27.83,0,0,0,0
"03040101","Upper Yadkin",2004-04-13,72.17,27.83,0,0,0,0
"03040101","Upper Yadkin",2004-04-20,97.44,2.56,0,0,0,0
"03040101","Upper Yadkin",2004-04-27,97.44,2.56,0,0,0,0
"03040101","Upper Yadkin",2004-05-04,73.09,26.91,0,0,0,0
"03040101","Upper Yadkin",2004-05-11,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-05-18,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-05-25,97.01,2.99,0,0,0,0
"03040101","Upper Yadkin",2004-06-01,97.01,2.99,0,0,0,0
"03040101","Upper Yadkin",2004-06-08,85.98,14.02,0,0,0,0
"03040101","Upper Yadkin",2004-06-15,87.02,12.98,0,0,0,0
"03040101","Upper Yadkin",2004-06-22,91.89,8.11,0,0,0,0
"03040101","Upper Yadkin",2004-06-29,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-07-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-07-13,86.15,13.85,0,0,0,0
"03040101","Upper Yadkin",2004-07-20,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-07-27,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-08-03,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-08-10,96.5,3.5,0,0,0,0
"03040101","Upper Yadkin",2004-08-17,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-08-24,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-08-31,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-09-07,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-09-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-09-21,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-09-28,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-10-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-10-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-10-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-10-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-11-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-11-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-11-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-11-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-11-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-12-07,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-12-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-12-21,100,0,0,0,0,0
"03040101","Upper Yadkin",2004-12-28,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-01-04,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-01-11,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-01-18,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-01-25,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-02-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-02-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-02-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-02-22,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-03-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-03-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-03-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-03-22,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-03-29,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-04-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-04-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-04-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-04-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-05-03,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-05-10,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-05-17,73.72,26.28,0,0,0,0
"03040101","Upper Yadkin",2005-05-24,87.7,12.3,0,0,0,0
"03040101","Upper Yadkin",2005-05-31,87.7,12.3,0,0,0,0
"03040101","Upper Yadkin",2005-06-07,87.7,12.3,0,0,0,0
"03040101","Upper Yadkin",2005-06-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-06-21,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-06-28,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-07-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-07-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-07-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-07-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-08-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-08-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-08-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-08-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-08-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-09-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2005-09-13,97.99,2.01,0,0,0,0
"03040101","Upper Yadkin",2005-09-20,0,83.92,16.08,0,0,0
"03040101","Upper Yadkin",2005-09-27,0,80.22,19.78,0,0,0
"03040101","Upper Yadkin",2005-10-04,0,0,82.13,17.87,0,0
"03040101","Upper Yadkin",2005-10-11,94.86,5.14,0,0,0,0
"03040101","Upper Yadkin",2005-10-18,94.86,5.14,0,0,0,0
"03040101","Upper Yadkin",2005-10-25,93.71,6.29,0,0,0,0
"03040101","Upper Yadkin",2005-11-01,58.43,41.57,0,0,0,0
"03040101","Upper Yadkin",2005-11-08,0,99.17,0.83,0,0,0
"03040101","Upper Yadkin",2005-11-15,0,96.21,3.79,0,0,0
"03040101","Upper Yadkin",2005-11-22,0,96.21,3.79,0,0,0
"03040101","Upper Yadkin",2005-11-29,0,98.57,1.43,0,0,0
"03040101","Upper Yadkin",2005-12-06,0,100,0,0,0,0
"03040101","Upper Yadkin",2005-12-13,50.42,49.58,0,0,0,0
"03040101","Upper Yadkin",2005-12-20,55.77,44.23,0,0,0,0
"03040101","Upper Yadkin",2005-12-27,56.28,43.72,0,0,0,0
"03040101","Upper Yadkin",2006-01-03,96.77,3.23,0,0,0,0
"03040101","Upper Yadkin",2006-01-10,66.71,33.29,0,0,0,0
"03040101","Upper Yadkin",2006-01-17,66.71,33.29,0,0,0,0
"03040101","Upper Yadkin",2006-01-24,66.71,33.29,0,0,0,0
"03040101","Upper Yadkin",2006-01-31,67.79,32.21,0,0,0,0
"03040101","Upper Yadkin",2006-02-07,81.73,18.27,0,0,0,0
"03040101","Upper Yadkin",2006-02-14,81.73,18.27,0,0,0,0
"03040101","Upper Yadkin",2006-02-21,60.58,33.22,6.2,0,0,0
"03040101","Upper Yadkin",2006-02-28,0,58.49,41.51,0,0,0
"03040101","Upper Yadkin",2006-03-07,0,58.49,41.51,0,0,0
"03040101","Upper Yadkin",2006-03-14,0,58.82,41.18,0,0,0
"03040101","Upper Yadkin",2006-03-21,0,58.82,41.18,0,0,0
"03040101","Upper Yadkin",2006-03-28,0,0,100,0,0,0
"03040101","Upper Yadkin",2006-04-04,0,0,100,0,0,0
"03040101","Upper Yadkin",2006-04-11,0,0,99.86,0.14,0,0
"03040101","Upper Yadkin",2006-04-18,0,0,98.64,1.36,0,0
"03040101","Upper Yadkin",2006-04-25,0,14.82,85.18,0,0,0
"03040101","Upper Yadkin",2006-05-02,0,14.82,85.18,0,0,0
"03040101","Upper Yadkin",2006-05-09,0,14.82,85.18,0,0,0
"03040101","Upper Yadkin",2006-05-16,0,10.03,89.97,0,0,0
"03040101","Upper Yadkin",2006-05-23,0,5.27,94.49,0.24,0,0
"03040101","Upper Yadkin",2006-05-30,0,5.27,94.49,0.24,0,0
"03040101","Upper Yadkin",2006-06-06,0,5.27,94.49,0.24,0,0
"03040101","Upper Yadkin",2006-06-13,0,5.27,94.73,0,0,0
"03040101","Upper Yadkin",2006-06-20,0,15.4,27.34,57.26,0,0
"03040101","Upper Yadkin",2006-06-27,0,36.3,63.7,0,0,0
"03040101","Upper Yadkin",2006-07-04,2.28,97.72,0,0,0,0
"03040101","Upper Yadkin",2006-07-11,4.74,89.8,5.46,0,0,0
"03040101","Upper Yadkin",2006-07-18,17.52,76.68,5.8,0,0,0
"03040101","Upper Yadkin",2006-07-25,17.52,76.68,5.8,0,0,0
"03040101","Upper Yadkin",2006-08-01,17.71,76.49,5.8,0,0,0
"03040101","Upper Yadkin",2006-08-08,2.49,57.3,40.21,0,0,0
"03040101","Upper Yadkin",2006-08-15,0,100,0,0,0,0
"03040101","Upper Yadkin",2006-08-22,0,100,0,0,0,0
"03040101","Upper Yadkin",2006-08-29,0,80.42,19.58,0,0,0
"03040101","Upper Yadkin",2006-09-05,0,100,0,0,0,0
"03040101","Upper Yadkin",2006-09-12,34.78,65.22,0,0,0,0
"03040101","Upper Yadkin",2006-09-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-09-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-10-03,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-10-10,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-10-17,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-10-24,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-10-31,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-11-07,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-11-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-11-21,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-11-28,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-12-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-12-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-12-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2006-12-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-01-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-01-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-01-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-01-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-01-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-02-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-02-13,91.21,8.79,0,0,0,0
"03040101","Upper Yadkin",2007-02-20,90.9,9.1,0,0,0,0
"03040101","Upper Yadkin",2007-02-27,90.9,9.1,0,0,0,0
"03040101","Upper Yadkin",2007-03-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2007-03-13,0,99.53,0.47,0,0,0
"03040101","Upper Yadkin",2007-03-20,0,99.53,0.47,0,0,0
"03040101","Upper Yadkin",2007-03-27,0,99.53,0.47,0,0,0
"03040101","Upper Yadkin",2007-04-03,0,100,0,0,0,0
"03040101","Upper Yadkin",2007-04-10,0,79.63,20.37,0,0,0
"03040101","Upper Yadkin",2007-04-17,50.44,49.56,0,0,0,0
"03040101","Upper Yadkin",2007-04-24,50.44,49.56,0,0,0,0
"03040101","Upper Yadkin",2007-05-01,50.44,30.08,19.48,0,0,0
"03040101","Upper Yadkin",2007-05-08,0,80.52,19.48,0,0,0
"03040101","Upper Yadkin",2007-05-15,0,32.78,67.22,0,0,0
"03040101","Upper Yadkin",2007-05-22,0,11.87,88.13,0,0,0
"03040101","Upper Yadkin",2007-05-29,0,11.6,88.4,0,0,0
"03040101","Upper Yadkin",2007-06-05,0,46.94,53.06,0,0,0
"03040101","Upper Yadkin",2007-06-12,0,46.94,53.06,0,0,0
"03040101","Upper Yadkin",2007-06-19,0,42.14,57.86,0,0,0
"03040101","Upper Yadkin",2007-06-26,0,33.16,66.84,0,0,0
"03040101","Upper Yadkin",2007-07-03,0,33.16,66.84,0,0,0
"03040101","Upper Yadkin",2007-07-10,0,32.72,67.28,0,0,0
"03040101","Upper Yadkin",2007-07-17,0,2.11,97.89,0,0,0
"03040101","Upper Yadkin",2007-07-24,0,2.12,97.88,0,0,0
"03040101","Upper Yadkin",2007-07-31,0,2.12,95.67,2.21,0,0
"03040101","Upper Yadkin",2007-08-07,0,2.12,97.88,0,0,0
"03040101","Upper Yadkin",2007-08-14,0,0,20.31,79.69,0,0
"03040101","Upper Yadkin",2007-08-21,0,0,20.31,79.69,0,0
"03040101","Upper Yadkin",2007-08-28,0,0,18.13,81.81,0.06,0
"03040101","Upper Yadkin",2007-09-04,0,0,1.83,63.47,34.7,0
"03040101","Upper Yadkin",2007-09-11,0,0,0,12.64,87.36,0
"03040101","Upper Yadkin",2007-09-18,0,0,0.26,37.83,61.91,0
"03040101","Upper Yadkin",2007-09-25,0,0,0.26,37.83,61.91,0
"03040101","Upper Yadkin",2007-10-02,0,0,0,38.06,61.94,0
"03040101","Upper Yadkin",2007-10-09,0,0,0,38.06,61.94,0
"03040101","Upper Yadkin",2007-10-16,0,0,0,38.06,55.99,5.95
"03040101","Upper Yadkin",2007-10-23,0,0,0,38.06,55.99,5.95
"03040101","Upper Yadkin",2007-10-30,0,0,36.56,60.03,3.41,0
"03040101","Upper Yadkin",2007-11-06,0,0,24.23,55.94,19.83,0
"03040101","Upper Yadkin",2007-11-13,0,0,24.23,55.94,19.83,0
"03040101","Upper Yadkin",2007-11-20,0,0,3.92,70.9,25.18,0
"03040101","Upper Yadkin",2007-11-27,0,0,3.92,44.17,49.03,2.88
"03040101","Upper Yadkin",2007-12-04,0,0,3.92,44.17,49.03,2.88
"03040101","Upper Yadkin",2007-12-11,0,0,3.92,12.05,17.88,66.15
"03040101","Upper Yadkin",2007-12-18,0,0,3.92,12.05,17.88,66.15
"03040101","Upper Yadkin",2007-12-25,0,0,3.92,12.05,17.88,66.15
"03040101","Upper Yadkin",2008-01-01,0,0,3.92,23.46,48.19,24.43
"03040101","Upper Yadkin",2008-01-08,0,0,3.92,23.46,48.19,24.43
"03040101","Upper Yadkin",2008-01-15,0,0,3.92,24.04,49.52,22.52
"03040101","Upper Yadkin",2008-01-22,0,0,3.92,24.04,49.52,22.52
"03040101","Upper Yadkin",2008-01-29,0,0,0.01,27.95,49.52,22.52
"03040101","Upper Yadkin",2008-02-05,0,0,0.01,27.95,49.52,22.52
"03040101","Upper Yadkin",2008-02-12,0,0,0.01,27.95,49.52,22.52
"03040101","Upper Yadkin",2008-02-19,0,0,0.01,28.24,49.23,22.52
"03040101","Upper Yadkin",2008-02-26,0,0,0.25,28,57.1,14.65
"03040101","Upper Yadkin",2008-03-04,0,0,0.25,28,57.1,14.65
"03040101","Upper Yadkin",2008-03-11,0,0,28.25,51.81,19.94,0
"03040101","Upper Yadkin",2008-03-18,0,0,28.25,51.81,19.94,0
"03040101","Upper Yadkin",2008-03-25,0,0,30.48,49.58,19.94,0
"03040101","Upper Yadkin",2008-04-01,0,0,10.94,69.12,19.94,0
"03040101","Upper Yadkin",2008-04-08,0,0,64.61,35.39,0,0
"03040101","Upper Yadkin",2008-04-15,0,0,64.61,35.39,0,0
"03040101","Upper Yadkin",2008-04-22,0,0,65.76,34.24,0,0
"03040101","Upper Yadkin",2008-04-29,0,0,65.76,34.24,0,0
"03040101","Upper Yadkin",2008-05-06,0,0,65.76,34.24,0,0
"03040101","Upper Yadkin",2008-05-13,0,0,63.27,36.73,0,0
"03040101","Upper Yadkin",2008-05-20,0,0,63.27,36.73,0,0
"03040101","Upper Yadkin",2008-05-27,0,0,25.67,52.45,21.88,0
"03040101","Upper Yadkin",2008-06-03,0,0,25.67,52.45,21.88,0
"03040101","Upper Yadkin",2008-06-10,0,0,0.12,76.14,23.74,0
"03040101","Upper Yadkin",2008-06-17,0,0,0.12,69.57,30.31,0
"03040101","Upper Yadkin",2008-06-24,0,0,0.12,66.8,33.08,0
"03040101","Upper Yadkin",2008-07-01,0,0,0.12,66.8,33.08,0
"03040101","Upper Yadkin",2008-07-08,0,0,0.61,66.99,32.4,0
"03040101","Upper Yadkin",2008-07-15,0,0,1.32,66.28,32.4,0
"03040101","Upper Yadkin",2008-07-22,0,0,1.32,66.28,32.4,0
"03040101","Upper Yadkin",2008-07-29,0,0,1.32,66.28,32.4,0
"03040101","Upper Yadkin",2008-08-05,0,0,1.32,66.67,32.01,0
"03040101","Upper Yadkin",2008-08-12,0,0,0,24.71,75.29,0
"03040101","Upper Yadkin",2008-08-19,0,0,0,24.11,75.89,0
"03040101","Upper Yadkin",2008-08-26,0,0,0,24.11,75.89,0
"03040101","Upper Yadkin",2008-09-02,0,0,72.08,27.92,0,0
"03040101","Upper Yadkin",2008-09-09,0,0.54,71.54,27.92,0,0
"03040101","Upper Yadkin",2008-09-16,0,0.54,91.27,8.19,0,0
"03040101","Upper Yadkin",2008-09-23,0,11.62,80.19,8.19,0,0
"03040101","Upper Yadkin",2008-09-30,0,11.62,80.19,8.19,0,0
"03040101","Upper Yadkin",2008-10-07,0,11.62,80.19,8.19,0,0
"03040101","Upper Yadkin",2008-10-14,0,11.67,80.09,8.24,0,0
"03040101","Upper Yadkin",2008-10-21,0,11.8,79.97,8.23,0,0
"03040101","Upper Yadkin",2008-10-28,0,11.7,86.68,1.62,0,0
"03040101","Upper Yadkin",2008-11-04,0,11.7,86.68,1.62,0,0
"03040101","Upper Yadkin",2008-11-11,0,11.7,86.68,1.62,0,0
"03040101","Upper Yadkin",2008-11-18,0,11.7,88.29,0.01,0,0
"03040101","Upper Yadkin",2008-11-25,0,11.7,88.29,0.01,0,0
"03040101","Upper Yadkin",2008-12-02,0,11.7,88.29,0.01,0,0
"03040101","Upper Yadkin",2008-12-09,0,11.74,88.25,0.01,0,0
"03040101","Upper Yadkin",2008-12-16,37.74,51.8,10.46,0,0,0
"03040101","Upper Yadkin",2008-12-23,37.74,51.8,10.46,0,0,0
"03040101","Upper Yadkin",2008-12-30,37.74,51.8,10.46,0,0,0
"03040101","Upper Yadkin",2009-01-06,37.74,51.8,10.46,0,0,0
"03040101","Upper Yadkin",2009-01-13,38.07,52.93,9,0,0,0
"03040101","Upper Yadkin",2009-01-20,38.07,52.93,9,0,0,0
"03040101","Upper Yadkin",2009-01-27,0,78.6,21.4,0,0,0
"03040101","Upper Yadkin",2009-02-03,0,68.23,31.77,0,0,0
"03040101","Upper Yadkin",2009-02-10,0,20.57,79.43,0,0,0
"03040101","Upper Yadkin",2009-02-17,0,20.57,79.43,0,0,0
"03040101","Upper Yadkin",2009-02-24,0,20.57,79.43,0,0,0
"03040101","Upper Yadkin",2009-03-03,0,20.57,79.43,0,0,0
"03040101","Upper Yadkin",2009-03-10,0,20.57,79.43,0,0,0
"03040101","Upper Yadkin",2009-03-17,0,84.79,15.21,0,0,0
"03040101","Upper Yadkin",2009-03-24,0,84.79,15.21,0,0,0
"03040101","Upper Yadkin",2009-03-31,20.79,72.33,6.88,0,0,0
"03040101","Upper Yadkin",2009-04-07,20.12,70.71,9.17,0,0,0
"03040101","Upper Yadkin",2009-04-14,20.12,72.34,7.54,0,0,0
"03040101","Upper Yadkin",2009-04-21,20.12,72.34,7.54,0,0,0
"03040101","Upper Yadkin",2009-04-28,20.12,72.34,7.54,0,0,0
"03040101","Upper Yadkin",2009-05-05,73.24,19.22,7.54,0,0,0
"03040101","Upper Yadkin",2009-05-12,87.67,12.33,0,0,0,0
"03040101","Upper Yadkin",2009-05-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-05-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-06-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-06-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-06-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-06-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-06-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-07-07,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-07-14,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-07-21,87.06,12.94,0,0,0,0
"03040101","Upper Yadkin",2009-07-28,84.33,15.67,0,0,0,0
"03040101","Upper Yadkin",2009-08-04,84.33,15.67,0,0,0,0
"03040101","Upper Yadkin",2009-08-11,84.33,15.67,0,0,0,0
"03040101","Upper Yadkin",2009-08-18,83.16,16.84,0,0,0,0
"03040101","Upper Yadkin",2009-08-25,83.36,16.64,0,0,0,0
"03040101","Upper Yadkin",2009-09-01,83.36,16.64,0,0,0,0
"03040101","Upper Yadkin",2009-09-08,83.36,16.64,0,0,0,0
"03040101","Upper Yadkin",2009-09-15,83.36,16.64,0,0,0,0
"03040101","Upper Yadkin",2009-09-22,86.64,13.36,0,0,0,0
"03040101","Upper Yadkin",2009-09-29,96.41,3.59,0,0,0,0
"03040101","Upper Yadkin",2009-10-06,96.19,3.81,0,0,0,0
"03040101","Upper Yadkin",2009-10-13,96.19,3.81,0,0,0,0
"03040101","Upper Yadkin",2009-10-20,96.19,3.81,0,0,0,0
"03040101","Upper Yadkin",2009-10-27,64.47,35.53,0,0,0,0
"03040101","Upper Yadkin",2009-11-03,85.23,14.77,0,0,0,0
"03040101","Upper Yadkin",2009-11-10,85.23,14.77,0,0,0,0
"03040101","Upper Yadkin",2009-11-17,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-11-24,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-12-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-12-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-12-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-12-22,100,0,0,0,0,0
"03040101","Upper Yadkin",2009-12-29,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-01-05,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-01-12,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-01-19,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-01-26,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-02-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-02-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-02-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-02-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-03-02,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-03-09,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-03-16,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-03-23,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-03-30,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-04-06,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-04-13,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-04-20,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-04-27,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-05-04,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-05-11,89.7,10.3,0,0,0,0
"03040101","Upper Yadkin",2010-05-18,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-05-25,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-06-01,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-06-08,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-06-15,100,0,0,0,0,0
"03040101","Upper Yadkin",2010-06-22,95.76,4.24,0,0,0,0
"03040101","Upper Yadkin",2010-06-29,95.76,4.24,0,0,0,0
"03040101","Upper Yadkin",2010-07-06,11.17,84.23,4.6,0,0,0
"03040101","Upper Yadkin",2010-07-13,11.13,84.27,4.6,0,0,0
"03040101","Upper Yadkin",2010-07-20,11.13,84.27,4.6,0,0,0
"03040101","Upper Yadkin",2010-07-27,19.72,77.11,3.17,0,0,0
