"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSysName","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","QwWellChars","QwWellCharsDesc","QwWellType","QwWellTypeDesc","QwWellPurpose","QwWellPurposeDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","LithDataProvider","ConstDataProvider","Link"
"NCDWR","Q27R5","North Carolina Department of Environmental Quality Division of Water Resources","Kinston Yard","35.269344","-77.618238","NAD83","GPS","<.05","43.506","1","Feet","NAVD88","Trimble R10","<.1 ft","490","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**27R5&tl=1"
"NCDWR","Q27R6","North Carolina Department of Environmental Quality Division of Water Resources","Kinston Yard","35.269344","-77.618238","NAD83","GPS","<.05","43.326","1","Feet","NAVD88","Trimble R10","<.1 ft","401","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**27R6&tl=1"
"NCDWR","Q27R10","North Carolina Department of Environmental Quality Division of Water Resources","Kinston Yard","35.269344","-77.618238","NAD83","GPS","<.05","42.686","1","Feet","NAVD88","Trimble R10","<.1 ft","81","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**27R10&tl=1"
"NCDWR","Q27R4","North Carolina Department of Environmental Quality Division of Water Resources","Kinston Yard","35.269344","-77.618238","NAD83","GPS","<.05","43.076","1","Feet","NAVD88","Trimble R10","<.1 ft","50","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**27R4&tl=1"
"NCDWR","Q25D11","North Carolina Department of Environmental Quality Division of Water Resources","Graingers","35.327137","-77.478071","NAD83","GPS","<.05","61.33","1","Feet","NAVD88","Trimble R10","<.1 ft","40","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**25D11&tl=1"
"NCDWR","Q25D12","North Carolina Department of Environmental Quality Division of Water Resources","Graingers","35.327137","-77.478071","NAD83","GPS","<.05","61.14","1","Feet","NAVD88","Trimble R10","<.1 ft","134","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=Q**25D12&tl=1"
"NCDWR","P22U6","North Carolina Department of Environmental Quality Division of Water Resources","Palmetto Swamp","35.332429","-77.17249","NAD83","GPS","<.05","26.121","1","Feet","NAVD88","Trimble R10","<.1 ft","619","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","049","Craven County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**22U6&tl=1"
"NCDWR","P22U7","North Carolina Department of Environmental Quality Division of Water Resources","Palmetto Swamp","35.332429","-77.17249","NAD83","GPS","<.05","26.191","1","Feet","NAVD88","Trimble R10","<.1 ft","350","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","049","Craven County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**22U7&tl=1"
"NCDWR","P22U8","North Carolina Department of Environmental Quality Division of Water Resources","Palmetto Swamp","35.332429","-77.17249","NAD83","GPS","<.05","26.251","1","Feet","NAVD88","Trimble R10","<.1 ft","239","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","049","Craven County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**22U8&tl=1"
"NCDWR","P22U9","North Carolina Department of Environmental Quality Division of Water Resources","Palmetto Swamp","35.332429","-77.17249","NAD83","GPS","<.05","25.741","1","Feet","NAVD88","Trimble R10","<.1 ft","25","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","049","Craven County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**22U9&tl=1"
"NCDWR","P22U10","North Carolina Department of Environmental Quality Division of Water Resources","Palmetto Swamp","35.332429","-77.17249","NAD83","GPS","<.05","26.281","1","Feet","NAVD88","Trimble R10","<.1 ft","85","1","Feet","N400CSLHYN","Castle Hayne aquifer","US","United States of America","37","North Carolina","049","Craven County","Tch","Castle Hayne","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**22U10&tl=1"
"NCDWR","P26U6","North Carolina Department of Environmental Quality Division of Water Resources","Savannah School","35.336736","-77.511829","NAD83","GPS","<.05","73.711","1","Feet","NAVD88","Trimble R10","<.1 ft","185","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**26U6&tl=1"
"NCDWR","P26U5","North Carolina Department of Environmental Quality Division of Water Resources","Savannah School","35.336736","-77.511829","NAD83","GPS","<.05","73.791","1","Feet","NAVD88","Trimble R10","<.1 ft","570","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**26U5&tl=1"
"NCDWR","P26U4","North Carolina Department of Environmental Quality Division of Water Resources","Savannah School","35.336736","-77.511829","NAD83","GPS","<.05","73.931","1","Feet","NAVD88","Trimble R10","<.1 ft","50","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kpd","Peedee","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**26U4&tl=1"
"NCDWR","P26U7","North Carolina Department of Environmental Quality Division of Water Resources","Savannah School","35.336736","-77.511829","NAD83","GPS","<.05","73.991","1","Feet","NAVD88","Trimble R10","<.1 ft","373","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**26U7&tl=1"
"NCDWR","P26U8","North Carolina Department of Environmental Quality Division of Water Resources","Savannah School","35.336736","-77.511829","NAD83","GPS","<.05","74.141","1","Feet","NAVD88","Trimble R10","<.1 ft","269","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","107","Lenoir County","Kubc","Upper Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**26U8&tl=1"
"NCDWR","P24O1","North Carolina Department of Environmental Quality Division of Water Resources","Grifton Ball Field","35.371097","-77.409819","NAD83","GPS","<.05","28.564","1","Feet","NAVD88","Trimble R10","<.1 ft","705","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","147","Pitt County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**24O1&tl=1"
"NCDWR","P24O3","North Carolina Department of Environmental Quality Division of Water Resources","Grifton Ball Field","35.371097","-77.409819","NAD83","GPS","<.05","28.374","1","Feet","NAVD88","Trimble R10","<.1 ft","268","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","147","Pitt County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**24O3&tl=1"
"NCDWR","P24O5","North Carolina Department of Environmental Quality Division of Water Resources","Grifton Ball Field","35.371097","-77.409819","NAD83","GPS","<.05","27.994","1","Feet","NAVD88","Trimble R10","<.1 ft","35","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","147","Pitt County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=P**24O5&tl=1"
"NCDWR","V42V1","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","151.339","1","Feet","NAVD88","Trimble R10","<.1 ft","133","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","017","Bladen County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V1&tl=1"
"NCDWR","V42V3","North Carolina Department of Environmental Quality Division of Water Resources","Du Pont","34.845259","-78.850955","NAD83","GPS","<.05","151.109","1","Feet","NAVD88","Trimble R10","<.1 ft","197","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","017","Bladen County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**42V3&tl=1"
"NCDWR","V39O3","North Carolina Department of Environmental Quality Division of Water Resources","Bushy Lake","34.882533","-78.657536","NAD83","GPS","<.05","116","1","Feet","NAVD88","Trimble R10","<.1 ft","120","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","051","Cumberland County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**39O3&tl=1"
"NCDWR","V39O1","North Carolina Department of Environmental Quality Division of Water Resources","Bushy Lake","34.882533","-78.657536","NAD83","GPS","<.05","116","1","Feet","NAVD88","Trimble R10","<.1 ft","190","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","051","Cumberland County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=V**39O1&tl=1"
