"site","AgencyCd","SiteName","DecLatVa","DecLongVa","AltVa","AltUnitsNm","WellDepth","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","link"
"Q16G7","NCDWR","Godley",35.315752,-76.727595,10.424,"Feet",810,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",13,"Beaufort County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q16g7084616lev.txt"
"Q16G8","NCDWR","Godley",35.315752,-76.727595,10.314,"Feet",375,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",13,"Beaufort County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q16g8084617lev.txt"
"Q17D1","NCDWR","Aurora II",35.3261,-76.803341,6.285,"Feet",168,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",13,"Beaufort County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q17d1084619lev.txt"
"Q17D2","NCDWR","Aurora II",35.3261,-76.803341,6.235,"Feet",18,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",13,"Beaufort County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q17d2084621lev.txt"
"Q17D3","NCDWR","Aurora II",35.3261,-76.803341,6.065,"Feet",80,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",13,"Beaufort County","Ty","Yorktown","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q17d3084623lev.txt"
"Q17D4","NCDWR","Aurora II",35.3261,-76.803341,5.975,"Feet",1000,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",13,"Beaufort County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q17d4084624lev.txt"
"Q17D5","NCDWR","Aurora II",35.3261,-76.803341,5.045,"Feet",519,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",13,"Beaufort County","Tb","Beaufort","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q17d5084626lev.txt"
"Q25D11","NCDWR","Graingers",35.327137,-77.478071,61.33,"Feet",40,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",107,"Lenoir County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q25d11084628lev.txt"
"Q25D12","NCDWR","Graingers",35.327137,-77.478071,61.14,"Feet",134,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q25d12084630lev.txt"
"Q27R10","NCDWR","Kinston Yard",35.269344,-77.618238,42.686,"Feet",81,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q27r10084631lev.txt"
"Q27R4","NCDWR","Kinston Yard",35.269344,-77.618238,43.076,"Feet",50,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q27r4084632lev.txt"
"Q27R5","NCDWR","Kinston Yard",35.269344,-77.618238,43.506,"Feet",490,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q27r5084633lev.txt"
"Q27R6","NCDWR","Kinston Yard",35.269344,-77.618238,43.326,"Feet",401,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q27r6084635lev.txt"
"Q27R7","NCDWR","Kinston Yard",35.269344,-77.618238,43.826,"Feet",212,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q27r7084636lev.txt"
"Q29I1","NCDWR","La Grange",35.310242,-77.778333,96.1,"Feet",25,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",107,"Lenoir County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q29i1084637lev.txt"
"Q29I3","NCDWR","La Grange",35.310242,-77.778333,95.68,"Feet",247,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q29i3084639lev.txt"
"Q29I4","NCDWR","La Grange",35.310242,-77.778333,95.01,"Feet",358,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q29i4084641lev.txt"
"Q32D1","NCDWR","Scotts Hill",35.327406,-78.062111,137.916,"Feet",191,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",191,"Wayne County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q32d1084642lev.txt"
"Q51N1","NCDWR","Williams Tenant House",35.29,-79.65,666.57,"Feet",41,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q51n1084644lev.txt"
"Q66C1","NCDWR","Hornets Nest Park",35.318611,-80.875555,717.24,"Feet",17.1,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",119,"Mecklenburg County","Bs","Basement saprolite","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q66c1084645lev.txt"
"Q94I1","NCDWR","CC Old Well",35.31352,-83.1871,2079.528,"Feet",20.6,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",99,"Jackson County","Bs","Basement saprolite","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q94i1084647lev.txt"
"Q94J1","NCDWR","Stillwell Building",35.31221,-83.1806,2154.32,"Feet",201,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",99,"Jackson County","Br","Basement rock","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/q94j1084649lev.txt"
"R102P1","NCDWR","Marble",35.187315,-83.913966,1711.73,"Feet",108.5,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",39,"Cherokee County","Br","Basement rock","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r102p1084650lev.txt"
"R102P2","NCDWR","Marble Substation",35.189214,-83.913877,1716.091,"Feet",24,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",39,"Cherokee County","Bs","Basement saprolite","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r102p2084652lev.txt"
"R17I1","NCDWR","Bay City",35.219985,-76.773926,12.434,"Feet",76,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",137,"Pamlico County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r17i1084653lev.txt"
"R17I2","NCDWR","Bay City",35.219985,-76.773926,12.65,"Feet",461,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r17i2084655lev.txt"
"R17I3","NCDWR","Bay City",35.219985,-76.773926,12.704,"Feet",620,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r17i3084657lev.txt"
"R23X10","NCDWR","Cove City",35.172305,-77.311178,44.046,"Feet",1005,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",49,"Craven County","Klcf","Lower Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x10084659lev.txt"
"R23X2","NCDWR","Cove City",35.172305,-77.311178,44.266,"Feet",98,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",49,"Craven County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x2084701lev.txt"
"R23X4","NCDWR","Cove City",35.172305,-77.311178,44.246,"Feet",307,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",49,"Craven County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x4084702lev.txt"
"R23X5","NCDWR","Cove City",35.172305,-77.311178,44.806,"Feet",13,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",49,"Craven County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x5084704lev.txt"
"R23X6","NCDWR","Cove City",35.172305,-77.311178,42.486,"Feet",101,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",49,"Craven County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x6084706lev.txt"
"R23X7","NCDWR","Cove City",35.172305,-77.311178,42.806,"Feet",213,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",49,"Craven County","Tb","Beaufort","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x7084708lev.txt"
"R23X8","NCDWR","Cove City",35.172305,-77.311178,43.606,"Feet",507,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",49,"Craven County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x8084710lev.txt"
"R23X9","NCDWR","Cove City",35.172305,-77.311178,43.926,"Feet",869,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",49,"Craven County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r23x9084712lev.txt"
"R26N5","NCDWR","Southwood School",35.209201,-77.564518,66.197,"Feet",184,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r26n5084714lev.txt"
"R29T4","NCDWR","Moss Hill",35.19616,-77.752824,100.328,"Feet",415,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r29t4084716lev.txt"
"R29T5","NCDWR","Moss Hill",35.19616,-77.752824,96.708,"Feet",25,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",107,"Lenoir County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r29t5084718lev.txt"
"R29T6","NCDWR","Moss Hill",35.19616,-77.752824,96.678,"Feet",115,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r29t6084720lev.txt"
"R29T7","NCDWR","Moss Hill",35.19616,-77.752824,100.888,"Feet",315,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r29t7084722lev.txt"
"R29T8","NCDWR","Moss Hill",35.19616,-77.752824,101.298,"Feet",197,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",107,"Lenoir County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r29t8084724lev.txt"
"R31C1","NCDWR","Sleepy Creek",35.244508,-77.963034,137.539,"Feet",72,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",191,"Wayne County","Kbc","Black Creek","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r31c1084726lev.txt"
"R31C3","NCDWR","Sleepy Creek",35.244508,-77.963034,138.219,"Feet",178,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",191,"Wayne County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r31c3084728lev.txt"
"R47Q2","NCDWR","Hog Island",35.19673,-79.299547,352.573,"Feet",142,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",125,"Moore County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r47q2084730lev.txt"
"R47Q3","NCDWR","Hog Island",35.19673,-79.299547,351.843,"Feet",25,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r47q3084732lev.txt"
"R47Q4","NCDWR","Hog Island",35.19673,-79.299547,353.243,"Feet",61,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r47q4084733lev.txt"
"R48G1","NCDWR","Southern Pines Water Plant",35.21693,-79.394197,372.496,"Feet",90,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",125,"Moore County","Kucf","Upper Cape Fear","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r48g1084734lev.txt"
"R48G2","NCDWR","Southern Pines Water Plant",35.21693,-79.394197,373.106,"Feet",30,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r48g2084736lev.txt"
"R48Y4","NCDWR","Southern Pines 1",35.17,-79.41,578.81,"Feet",100,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r48y4084738lev.txt"
"R49C3","NCDWR","Eastwood",35.239973,-79.4594,423.221,"Feet",160,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",125,"Moore County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r49c3084740lev.txt"
"R82I1","NCDWR","Columbus",35.23009,-82.188257,1099,"Feet",245,"Feet","N400PDMBRX","Piedmont and Blue Ridge crystalline-rock aquifers",37,"North Carolina",149,"Polk County","Br","Basement rock","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/r82i1084741lev.txt"
"S15Y1","NCDWR","Whortonsville",35.089831,-76.655676,6.107,"Feet",59,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",137,"Pamlico County","Ty","Yorktown","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y1084744lev.txt"
"S15Y2","NCDWR","Whortonsville",35.089831,-76.655676,6.257,"Feet",1065,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",137,"Pamlico County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y2084745lev.txt"
"S15Y3","NCDWR","Whortonsville",35.089831,-76.655676,5.327,"Feet",590,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y3084747lev.txt"
"S15Y4","NCDWR","Whortonsville",35.089831,-76.655676,6.407,"Feet",450,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y4084750lev.txt"
"S15Y6","NCDWR","Whortonsville",35.089831,-76.655676,6.467,"Feet",290,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y6084751lev.txt"
"S15Y7","NCDWR","Whortonsville",35.089831,-76.655676,5.967,"Feet",14,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",137,"Pamlico County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s15y7084753lev.txt"
"S18U10","NCDWR","Arapahoe",35.086676,-76.835587,38.41,"Feet",125,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",137,"Pamlico County","Ty","Yorktown","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u10084755lev.txt"
"S18U11","NCDWR","Arapahoe",35.086676,-76.835587,39.49,"Feet",22,"Feet","S100SURFCL","Surficial aquifer system",37,"North Carolina",137,"Pamlico County","S","Surficial","WELL","UNCONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u11084757lev.txt"
"S18U12","NCDWR","Arapahoe",35.086676,-76.835587,40.42,"Feet",492,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u12084758lev.txt"
"S18U3","NCDWR","Arapahoe",35.086676,-76.835587,40.45,"Feet",83,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",137,"Pamlico County","Ty","Yorktown","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u3084800lev.txt"
"S18U4","NCDWR","Arapahoe",35.086676,-76.835587,39.055,"Feet",780,"Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system",37,"North Carolina",137,"Pamlico County","Kpd","Peedee","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u4084802lev.txt"
"S18U5","NCDWR","Arapahoe",35.086676,-76.835587,39.065,"Feet",380,"Feet","N400CSLHYN","Castle Hayne aquifer",37,"North Carolina",137,"Pamlico County","Tch","Castle Hayne","WELL","CONFINED","https://www.ncwater.org/Data_and_Modeling/Ground_Water_Databases/potmaps/gwbdatafiles/s18u5084803lev.txt"
